url,version,category,resolveddate,spl,description
https://docs.splunk.com/Documentation/Splunk/8.0.5/ReleaseNotes/Fixedissues,8.0.5, Uncategorized issues,2020-05-19,"SPL-188961, SPL-189148","Splunk app UI home page is not loading due to failure of JavaScript file (internal server error)
"
https://docs.splunk.com/Documentation/Splunk/8.0.6/ReleaseNotes/Fixedissues,8.0.6, Authentication and authorization issues,2020-07-15,"SPL-191770, SPL-174782","SAML Config Error When Optional Field is Empty
"
https://docs.splunk.com/Documentation/Splunk/8.0.6/ReleaseNotes/Fixedissues,8.0.6, Upgrade issues,2020-07-13,SPL-191799,"Upgrading Splunk Enterprise from 7.x or 8.0.x to 8.0.5 breaks Splunk Add-on for Service Now
"
https://docs.splunk.com/Documentation/Splunk/8.0.6/ReleaseNotes/Fixedissues,8.0.6, Data input issues,2020-07-22,"SPL-191788, SPL-191251","search_telemetry.json not populating sourcetypes on distributed searches
"
https://docs.splunk.com/Documentation/Splunk/8.0.6/ReleaseNotes/Fixedissues,8.0.6, Search issues,2020-08-05,"SPL-192373, SPL-191605","fields command being run before streamstats in search causing incorrect results
"
https://docs.splunk.com/Documentation/Splunk/8.0.6/ReleaseNotes/Fixedissues,8.0.6, Search issues,2020-08-04,"SPL-192269, SPL-188997","Search performance degradation with chained lookups.
"
https://docs.splunk.com/Documentation/Splunk/8.0.6/ReleaseNotes/Fixedissues,8.0.6, Search issues,2020-07-30,"SPL-192057, SPL-188608","Realtime and in-progress adhoc searches shows ""Job terminated unexpectedly"" on members of SHC other than the SH from which the search originated
"
https://docs.splunk.com/Documentation/Splunk/8.0.6/ReleaseNotes/Fixedissues,8.0.6, Search issues,2020-07-27,SPL-192025,"Search & Reporting App ""Analytics"" tab not working as expected
"
https://docs.splunk.com/Documentation/Splunk/8.0.6/ReleaseNotes/Fixedissues,8.0.6, Search issues,2020-07-27,"SPL-191486, SPL-191993","CASE() combined with OR and non-CASE() statements only returns the results for the CASE() part
"
https://docs.splunk.com/Documentation/Splunk/8.0.6/ReleaseNotes/Fixedissues,8.0.6, Search issues,2020-07-21,"SPL-191676, SPL-191092","sendalert failed as results.csv.gz was not found
"
https://docs.splunk.com/Documentation/Splunk/8.0.6/ReleaseNotes/Fixedissues,8.0.6, Search issues,2020-07-17,"SPL-191848, SPL-186721","Use namespaced fetch requests on saved searches page
"
https://docs.splunk.com/Documentation/Splunk/8.0.6/ReleaseNotes/Fixedissues,8.0.6, Search issues,2020-07-13,SPL-191799,"Upgrading Splunk Enterprise from 7.x or 8.0.x to 8.0.5 breaks Splunk Add-on for Service Now
"
https://docs.splunk.com/Documentation/Splunk/8.0.6/ReleaseNotes/Fixedissues,8.0.6," Saved search, alerting, scheduling, and job management issues",2020-08-26,"SPL-194243, SPL-193332","After upgrade to version 8.0.5, the splunk user needs the ""admin_all_objects"" capability to send email alert
"
https://docs.splunk.com/Documentation/Splunk/8.0.6/ReleaseNotes/Fixedissues,8.0.6," Saved search, alerting, scheduling, and job management issues",2020-08-11,"SPL-193366, SPL-191471","Add Data wizard: Data preview pane is not working correctly with fairly complex data
"
https://docs.splunk.com/Documentation/Splunk/8.0.6/ReleaseNotes/Fixedissues,8.0.6," Saved search, alerting, scheduling, and job management issues",2020-07-21,"SPL-191676, SPL-191092","sendalert failed as results.csv.gz was not found
"
https://docs.splunk.com/Documentation/Splunk/8.0.6/ReleaseNotes/Fixedissues,8.0.6," Charting, reporting, and visualization issues",2020-07-28,"SPL-192576, SPL-191721","cloud windows user getting Uncaught Invariant Violation: Minified React error #185 when editing dashboard
"
https://docs.splunk.com/Documentation/Splunk/8.0.6/ReleaseNotes/Fixedissues,8.0.6," Charting, reporting, and visualization issues",2020-07-27,"SPL-192123, SPL-191120","Relative_time function in eval for token in dashboard date calculation returning future dates is wrong
"
https://docs.splunk.com/Documentation/Splunk/8.0.6/ReleaseNotes/Fixedissues,8.0.6, Indexer and indexer clustering issues,2021-05-04,"SPL-188878, SPL-189040","When a cluster slave restarts without $SPLUNK_HOME/etc/slave-apps, but current active bundle file still present, splunk starts up without slave-apps.
"
https://docs.splunk.com/Documentation/Splunk/8.0.6/ReleaseNotes/Fixedissues,8.0.6, Indexer and indexer clustering issues,2020-06-26,"SPL-191346, SPL-188562","Indexers crashes: Crashing thread: cachemanagerDownloadExecutorWorker-318 fails on assertion: `_groups_remaining > 0'
"
https://docs.splunk.com/Documentation/Splunk/8.0.6/ReleaseNotes/Fixedissues,8.0.6, Distributed search and search head clustering issues,2020-07-30,"SPL-192057, SPL-188608","Realtime and in-progress adhoc searches shows ""Job terminated unexpectedly"" on members of SHC other than the SH from which the search originated
"
https://docs.splunk.com/Documentation/Splunk/8.0.6/ReleaseNotes/Fixedissues,8.0.6, Universal forwarder issues,2020-08-11,"SPL-153385, SPL-156869","Splunk crashes after reloading tcpout-group on search head and universal forwarder with enabled autoLB
"
https://docs.splunk.com/Documentation/Splunk/8.0.6/ReleaseNotes/Fixedissues,8.0.6, Universal forwarder issues,2020-07-29,"SPL-189789, SPL-165635","splunk not reading file after log rotation
"
https://docs.splunk.com/Documentation/Splunk/8.0.6/ReleaseNotes/Fixedissues,8.0.6, Monitoring Console issues,2020-08-10,"SPL-192386, SPL-191600","Update Health Report periodically without color change to show currently log messages
"
https://docs.splunk.com/Documentation/Splunk/8.0.6/ReleaseNotes/Fixedissues,8.0.6, Windows-specific issues,2020-08-11,"SPL-153385, SPL-156869","Splunk crashes after reloading tcpout-group on search head and universal forwarder with enabled autoLB
"
https://docs.splunk.com/Documentation/Splunk/8.0.6/ReleaseNotes/Fixedissues,8.0.6, Windows-specific issues,2020-07-20,"SPL-191296, SPL-190166","<daf> - App context option not working properly while creating Windows Inputs
"
https://docs.splunk.com/Documentation/Splunk/8.0.6/ReleaseNotes/Fixedissues,8.0.6, Admin and CLI issues,2020-07-27,"SPL-192123, SPL-191120","Relative_time function in eval for token in dashboard date calculation returning future dates is wrong
"
https://docs.splunk.com/Documentation/Splunk/8.0.6/ReleaseNotes/Fixedissues,8.0.6, Uncategorized issues,2020-08-11,"SPL-191188, SPL-185951, SPL-191953","Unable to upload background logo on 8.0.2
"
https://docs.splunk.com/Documentation/Splunk/8.0.6/ReleaseNotes/Fixedissues,8.0.6, Uncategorized issues,2020-07-10,"SPL-188976, SPL-191370","streamstats return incomplete result after upgrade to v8.0.x
"
https://docs.splunk.com/Documentation/Splunk/8.0.6/ReleaseNotes/Fixedissues,8.0.6, Uncategorized issues,2020-07-06,"SPL-186591, SPL-189033","Creating a diag fails using Japanese OS in Windows server 2016.
"
https://docs.splunk.com/Documentation/Splunk/8.0.6/ReleaseNotes/Fixedissues,8.0.6, Uncategorized issues,2020-07-06,"SPL-180896, SPL-191129, SPL-203942","diag fail with: UnicodeDecodeError on 8.0.0
"
https://docs.splunk.com/Documentation/Splunk/8.0.7/ReleaseNotes/Fixedissues,8.0.7, Authentication and authorization issues,2020-09-02,"SPL-191964, SPL-192421, SPL-194541","Scripted authentication times out for pages that resolve permissions for many users.
"
https://docs.splunk.com/Documentation/Splunk/8.0.7/ReleaseNotes/Fixedissues,8.0.7, Upgrade issues,2020-12-02,"SPL-192191, SPL-193821, SPL-194814, SPL-194816","Splunk Enterprise upgrade from version 7.x to 8.0.3 fails due to authentication.conf being encoded as Unicode/UTF-16LE
"
https://docs.splunk.com/Documentation/Splunk/8.0.7/ReleaseNotes/Fixedissues,8.0.7, Search issues,2020-10-07,"SPL-194790, SPL-194960, SPL-194961","Reached limit max_mem_usage_mb error not appearing in UI
"
https://docs.splunk.com/Documentation/Splunk/8.0.7/ReleaseNotes/Fixedissues,8.0.7, Search issues,2020-10-02,"SPL-195274, SPL-193747","Console errors while loading Area chart - ""TypeError: this.hcSeries.graph is undefined"" or ""TypeError: Cannot read property 'attr' of undefined"" console error
"
https://docs.splunk.com/Documentation/Splunk/8.0.7/ReleaseNotes/Fixedissues,8.0.7, Search issues,2020-09-30,"SPL-195126, SPL-193949","search process throws exception with ""ERROR SearchEvaluatorBasedExpander - Caught exception during filter to index expansion - unbalanced parentheses""
"
https://docs.splunk.com/Documentation/Splunk/8.0.7/ReleaseNotes/Fixedissues,8.0.7, Search issues,2020-09-11,"SPL-194285, SPL-191472","Getting Security ID value equal to NONE_MAPPED for Member for the EventCode = 4732
"
https://docs.splunk.com/Documentation/Splunk/8.0.7/ReleaseNotes/Fixedissues,8.0.7, Search issues,2020-09-10,"SPL-191854, SPL-183986","webhooks failing on Python3
"
https://docs.splunk.com/Documentation/Splunk/8.0.7/ReleaseNotes/Fixedissues,8.0.7, Search issues,2020-09-03,"SPL-194536, SPL-193073, SPL-193598","reverse lookup shows inconsistent behaviors
"
https://docs.splunk.com/Documentation/Splunk/8.0.7/ReleaseNotes/Fixedissues,8.0.7, Search issues,2020-08-26,"SPL-191256, SPL-191802","Dashboard search using geostats breaks when using basesearch
"
https://docs.splunk.com/Documentation/Splunk/8.0.7/ReleaseNotes/Fixedissues,8.0.7, Search issues,2020-08-26,"SPL-192593, SPL-192874","Searches crash with segmentation fault, backtrace contains _ZN14UnpackedResult8addMatchEP15SearchResultMemPK22LookupProcessorOptionsP19ILookupMatchFunctorPK16LookupDefinition
"
https://docs.splunk.com/Documentation/Splunk/8.0.7/ReleaseNotes/Fixedissues,8.0.7, Search issues,2020-08-20,"SPL-193477, SPL-192954","Post 7.3.4 upgrade regression: SimpleXML: <selectFirstChoice> causes browser hang, cpu spike, when value is set to 'true'
"
https://docs.splunk.com/Documentation/Splunk/8.0.7/ReleaseNotes/Fixedissues,8.0.7," Charting, reporting, and visualization issues",2020-10-07,"SPL-194790, SPL-194960, SPL-194961","Reached limit max_mem_usage_mb error not appearing in UI
"
https://docs.splunk.com/Documentation/Splunk/8.0.7/ReleaseNotes/Fixedissues,8.0.7," Charting, reporting, and visualization issues",2020-10-02,"SPL-195274, SPL-193747","Console errors while loading Area chart - ""TypeError: this.hcSeries.graph is undefined"" or ""TypeError: Cannot read property 'attr' of undefined"" console error
"
https://docs.splunk.com/Documentation/Splunk/8.0.7/ReleaseNotes/Fixedissues,8.0.7," Charting, reporting, and visualization issues",2020-09-30,"SPL-195126, SPL-193949","search process throws exception with ""ERROR SearchEvaluatorBasedExpander - Caught exception during filter to index expansion - unbalanced parentheses""
"
https://docs.splunk.com/Documentation/Splunk/8.0.7/ReleaseNotes/Fixedissues,8.0.7," Charting, reporting, and visualization issues",2020-09-11,"SPL-194285, SPL-191472","Getting Security ID value equal to NONE_MAPPED for Member for the EventCode = 4732
"
https://docs.splunk.com/Documentation/Splunk/8.0.7/ReleaseNotes/Fixedissues,8.0.7," Charting, reporting, and visualization issues",2020-09-10,"SPL-191854, SPL-183986","webhooks failing on Python3
"
https://docs.splunk.com/Documentation/Splunk/8.0.7/ReleaseNotes/Fixedissues,8.0.7," Charting, reporting, and visualization issues",2020-09-03,"SPL-194536, SPL-193073, SPL-193598","reverse lookup shows inconsistent behaviors
"
https://docs.splunk.com/Documentation/Splunk/8.0.7/ReleaseNotes/Fixedissues,8.0.7," Charting, reporting, and visualization issues",2020-08-26,"SPL-191256, SPL-191802","Dashboard search using geostats breaks when using basesearch
"
https://docs.splunk.com/Documentation/Splunk/8.0.7/ReleaseNotes/Fixedissues,8.0.7," Charting, reporting, and visualization issues",2020-08-26,"SPL-192593, SPL-192874","Searches crash with segmentation fault, backtrace contains _ZN14UnpackedResult8addMatchEP15SearchResultMemPK22LookupProcessorOptionsP19ILookupMatchFunctorPK16LookupDefinition
"
https://docs.splunk.com/Documentation/Splunk/8.0.7/ReleaseNotes/Fixedissues,8.0.7," Charting, reporting, and visualization issues",2020-08-20,"SPL-193477, SPL-192954","Post 7.3.4 upgrade regression: SimpleXML: <selectFirstChoice> causes browser hang, cpu spike, when value is set to 'true'
"
https://docs.splunk.com/Documentation/Splunk/8.0.7/ReleaseNotes/Fixedissues,8.0.7, Indexer and indexer clustering issues,2020-09-11,"SPL-194091, SPL-193066","Deserialization failed. val for key=indexing_disk_space is not a valid unsigned long long number.
"
https://docs.splunk.com/Documentation/Splunk/8.0.7/ReleaseNotes/Fixedissues,8.0.7, Indexer and indexer clustering issues,2020-09-03,"SPL-190110, SPL-90688","Platform alert ""DMC Alert - Search Peer Not Responding"" will never trigger for cluster peers who are down because clustering doesn't track peers in this state
"
https://docs.splunk.com/Documentation/Splunk/8.0.7/ReleaseNotes/Fixedissues,8.0.7, Distributed search and search head clustering issues,2020-10-07,"SPL-193571, SPL-194010, SPL-194964","SHC Captain number of threads kept increasing to over 8000; searches stopped;due to deadlock in CascadingBundleReplicationProvider code
"
https://docs.splunk.com/Documentation/Splunk/8.0.7/ReleaseNotes/Fixedissues,8.0.7, Distributed search and search head clustering issues,2020-09-09,"SPL-194186, SPL-194479, SPL-194627","Some search jobs run and then pause for a period of time before the search finishes.
"
https://docs.splunk.com/Documentation/Splunk/8.0.7/ReleaseNotes/Fixedissues,8.0.7, Distributed search and search head clustering issues,2020-09-03,"SPL-190110, SPL-90688","Platform alert ""DMC Alert - Search Peer Not Responding"" will never trigger for cluster peers who are down because clustering doesn't track peers in this state
"
https://docs.splunk.com/Documentation/Splunk/8.0.7/ReleaseNotes/Fixedissues,8.0.7, Monitoring Console issues,2020-09-03,"SPL-190110, SPL-90688","Platform alert ""DMC Alert - Search Peer Not Responding"" will never trigger for cluster peers who are down because clustering doesn't track peers in this state
"
https://docs.splunk.com/Documentation/Splunk/8.0.7/ReleaseNotes/Fixedissues,8.0.7, Monitoring Console issues,2020-08-27,"SPL-191479, SPL-194327, SPL-192966","DiskMon messages throwing wrongly for volumes beyond normal hot/warm and cold
"
https://docs.splunk.com/Documentation/Splunk/8.0.7/ReleaseNotes/Fixedissues,8.0.7, Splunk Web and interface issues,2020-09-11,"SPL-194285, SPL-191472","Getting Security ID value equal to NONE_MAPPED for Member for the EventCode = 4732
"
https://docs.splunk.com/Documentation/Splunk/8.0.7/ReleaseNotes/Fixedissues,8.0.7, Splunk Web and interface issues,2020-09-10,"SPL-194413, SPL-188395, SPL-194801, SPL-194819","WebUI is not Returning Proper Bundle Validation-Restart check when there is a ""Not Critical"" error
"
https://docs.splunk.com/Documentation/Splunk/8.0.7/ReleaseNotes/Fixedissues,8.0.7, Admin and CLI issues,2020-08-28,"SPL-191464, SPL-192551","Sharing permission of tags created under one view is not modifiable within other views
"
https://docs.splunk.com/Documentation/Splunk/8.0.7/ReleaseNotes/Fixedissues,8.0.7, Uncategorized issues,2020-10-22,"SPL-193425, SPL-191436","Diag needs updating so it obfuscates or removes values for remote.s3.kms.key_id values
"
https://docs.splunk.com/Documentation/Splunk/8.0.7/ReleaseNotes/Fixedissues,8.0.7, Uncategorized issues,2020-09-16,"SPL-191298, SPL-193299, SPL-194575","Excess bucket removal process getting stuck when unstable buckets are not deleted due to being missing in CacheManager
"
https://docs.splunk.com/Documentation/Splunk/8.0.8/ReleaseNotes/Fixedissues,8.0.8, Authentication and authorization issues,2020-11-18,"SPL-196712, SPL-196863, SPL-197658, SPL-197656","list_indexer_cluster cannot see the cluster info from the UI
"
https://docs.splunk.com/Documentation/Splunk/8.0.8/ReleaseNotes/Fixedissues,8.0.8, Authentication and authorization issues,2020-10-27,"SPL-196620, SPL-195586","Linux 7.2.4.2 SHC + Duo Security 2FA - Authentication - login fails when using a custom root_endpint
"
https://docs.splunk.com/Documentation/Splunk/8.0.8/ReleaseNotes/Fixedissues,8.0.8, Authentication and authorization issues,2020-10-08,"SPL-194288, SPL-190298","SAML - unable to update idpCerts via idpCertChain text box in SHC with replicate certificates enabled
"
https://docs.splunk.com/Documentation/Splunk/8.0.8/ReleaseNotes/Fixedissues,8.0.8, Upgrade issues,2020-12-11,"SPL-198237, SPL-196933","Settings removed from savedsearches.conf after upgrading from 7.3.3 to 7.3.7.1
"
https://docs.splunk.com/Documentation/Splunk/8.0.8/ReleaseNotes/Fixedissues,8.0.8, Upgrade issues,2020-11-23,"SPL-196903, SPL-195414","Custom Navigation Menus Lost When Upgrading Splunk from 7.3.6 to 7.3.7
"
https://docs.splunk.com/Documentation/Splunk/8.0.8/ReleaseNotes/Fixedissues,8.0.8, Search issues,2021-01-04,"SPL-193416, SPL-192132","The 'strict' argument of the 'rest' command produces incorrect results when used with an up-to-date SH and older indexers
"
https://docs.splunk.com/Documentation/Splunk/8.0.8/ReleaseNotes/Fixedissues,8.0.8, Search issues,2021-01-04,"SPL-196222, SPL-193845","Bucket that rolled during search execution contained events missing from results
"
https://docs.splunk.com/Documentation/Splunk/8.0.8/ReleaseNotes/Fixedissues,8.0.8, Search issues,2021-01-04,"SPL-198240, SPL-198094","srchTimeWin not effective if earliest= is used in query
"
https://docs.splunk.com/Documentation/Splunk/8.0.8/ReleaseNotes/Fixedissues,8.0.8, Search issues,2020-12-21,"SPL-196346, SPL-196545, SPL-198275","The use of ""usetime"" and ""earlier"" arguements are causing a left join to behave as a inner join
"
https://docs.splunk.com/Documentation/Splunk/8.0.8/ReleaseNotes/Fixedissues,8.0.8, Search issues,2020-11-19,"SPL-196588, SPL-194959","Using wildcards  in conjunction with summary indexing reserved fields (psrsvd) yields incorrect search results.
"
https://docs.splunk.com/Documentation/Splunk/8.0.8/ReleaseNotes/Fixedissues,8.0.8, Search issues,2020-10-30,"SPL-196484, SPL-194112","Cascading replication aborted for peer=Peer_URI:8089 with bundle status = bundle_initialized after a retry attempt
"
https://docs.splunk.com/Documentation/Splunk/8.0.8/ReleaseNotes/Fixedissues,8.0.8, Search issues,2020-10-14,"SPL-195717, SPL-194016","search optimizer causing some search condition to be missing in remote search for searches including multiple wildcarded terms for the same field
"
https://docs.splunk.com/Documentation/Splunk/8.0.8/ReleaseNotes/Fixedissues,8.0.8," Saved search, alerting, scheduling, and job management issues",2020-11-12,"SPL-194596, SPL-194014","getMgmtUri shouldn't include stderr in the results.
"
https://docs.splunk.com/Documentation/Splunk/8.0.8/ReleaseNotes/Fixedissues,8.0.8," Charting, reporting, and visualization issues",2020-12-10,"SPL-198412, SPL-196313","Dashboard panel font size changes with browser zoom on v8.0.2
"
https://docs.splunk.com/Documentation/Splunk/8.0.8/ReleaseNotes/Fixedissues,8.0.8, Indexer and indexer clustering issues,2020-10-19,"SPL-196335, SPL-194863","During indexer cluster searchable rolling restart, indexer was stuck in ReassigningPrimaries
"
https://docs.splunk.com/Documentation/Splunk/8.0.8/ReleaseNotes/Fixedissues,8.0.8," Distributed deployment, forwarder, deployment server issues",2020-11-24,"SPL-196464, SPL-182933","Renaming server class creates multiple serverclass.conf files
"
https://docs.splunk.com/Documentation/Splunk/8.0.8/ReleaseNotes/Fixedissues,8.0.8," Distributed deployment, forwarder, deployment server issues",2020-11-19,"SPL-197228, SPL-196194","All App from Deployment Server UI show ""Unchanged from state on deployment server""
"
https://docs.splunk.com/Documentation/Splunk/8.0.8/ReleaseNotes/Fixedissues,8.0.8, Admin and CLI issues,2020-12-11,"SPL-198237, SPL-196933","Settings removed from savedsearches.conf after upgrading from 7.3.3 to 7.3.7.1
"
https://docs.splunk.com/Documentation/Splunk/8.0.8/ReleaseNotes/Fixedissues,8.0.8, Uncategorized issues,2020-12-15,"SPL-198559, SPL-194635","smartstore start new upload jobs as soon as the current job failed no back off
"
https://docs.splunk.com/Documentation/Splunk/8.0.8/ReleaseNotes/Fixedissues,8.0.8, Uncategorized issues,2020-12-15,"SPL-198571, SPL-190942","Enable Non-zero ""max_cache_size"" setting to account for local cached state on node restart
"
https://docs.splunk.com/Documentation/Splunk/8.0.8/ReleaseNotes/Fixedissues,8.0.8, Uncategorized issues,2020-11-10,"SPL-197011, SPL-195826","splunkd.exe is constantly crashing by Access violation, cannot read at address
"
https://docs.splunk.com/Documentation/Splunk/8.0.8/ReleaseNotes/Fixedissues,8.0.8, Uncategorized issues,2020-10-30,"SPL-196708, SPL-195411","Redundant absent summary cachemanager open calls
"
https://docs.splunk.com/Documentation/Splunk/8.0.9/ReleaseNotes/Fixedissues,8.0.9, Authentication and authorization issues,2021-03-03,"SPL-201489, SPL-201034","Scripted Auth - cacheTiming config migration is triggered repeatedly under app context
"
https://docs.splunk.com/Documentation/Splunk/8.0.9/ReleaseNotes/Fixedissues,8.0.9, Data input issues,2021-03-29,"SPL-202918, SPL-195024","sometimes a HEC bundle reload can introduce HEC server DOS.
"
https://docs.splunk.com/Documentation/Splunk/8.0.9/ReleaseNotes/Fixedissues,8.0.9, Search issues,2021-03-23,"SPL-198417, SPL-200083, SPL-206031, SPL-202831","Search & Reporting fails on eventtypes containing macros on deployments with IDXC
"
https://docs.splunk.com/Documentation/Splunk/8.0.9/ReleaseNotes/Fixedissues,8.0.9, Search issues,2021-03-18,"SPL-200035, SPL-200195, SPL-201979","mvexpand should keep the events only when at least one of the fields is valid
"
https://docs.splunk.com/Documentation/Splunk/8.0.9/ReleaseNotes/Fixedissues,8.0.9, Search issues,2021-03-02,"SPL-198279, SPL-199131, SPL-201160","Search crashes with Segmentation Fault when slow_peer_disconnect is enabled
"
https://docs.splunk.com/Documentation/Splunk/8.0.9/ReleaseNotes/Fixedissues,8.0.9, Search issues,2021-02-02,"SPL-199442, SPL-198891","Search head instances in SHC not able to run Web UI searches (i.e. index=_internal or index=<foo>)
"
https://docs.splunk.com/Documentation/Splunk/8.0.9/ReleaseNotes/Fixedissues,8.0.9, Search issues,2021-01-31,"SPL-198755, SPL-198870, SPL-199440","False positive indexed_kv_limit related warning ""The search you ran returned a number of fields that exceeded the current indexed field extraction limit.""
"
https://docs.splunk.com/Documentation/Splunk/8.0.9/ReleaseNotes/Fixedissues,8.0.9," Saved search, alerting, scheduling, and job management issues",2021-03-23,"SPL-201298, SPL-192339","Continuously scheduled searches are lost forever when SHC restarts in cloud
"
https://docs.splunk.com/Documentation/Splunk/8.0.9/ReleaseNotes/Fixedissues,8.0.9, Distributed search and search head clustering issues,2021-03-23,"SPL-201298, SPL-192339","Continuously scheduled searches are lost forever when SHC restarts in cloud
"
https://docs.splunk.com/Documentation/Splunk/8.0.9/ReleaseNotes/Fixedissues,8.0.9, Distributed search and search head clustering issues,2021-03-02,"SPL-198850, SPL-200358, SPL-200357, SPL-201194","Saved Searches in User Directories not Executing
"
https://docs.splunk.com/Documentation/Splunk/8.0.9/ReleaseNotes/Fixedissues,8.0.9, Distributed search and search head clustering issues,2021-01-26,"SPL-198851, SPL-198034, SPL-201925, SPL-199050, SPL-199416","Unexplained benign SHCMasterHTTPProxy Low Level HTTP Request failure (for artifact) Response Code 500 post  upgrade
"
https://docs.splunk.com/Documentation/Splunk/8.0.9/ReleaseNotes/Fixedissues,8.0.9, Monitoring Console issues,2021-03-25,"SPL-199534, SPL-201388, SPL-201386, SPL-201838","""DMC Alert - Total License Usage Near Daily Quota"" does not work in case of fixed-sourcetype license
"
https://docs.splunk.com/Documentation/Splunk/8.0.9/ReleaseNotes/Fixedissues,8.0.9, Monitoring Console issues,2021-03-23,"SPL-199827, SPL-200130, SPL-201989","Monitoring Console overview is showing N/A
"
https://docs.splunk.com/Documentation/Splunk/8.0.9/ReleaseNotes/Fixedissues,8.0.9, Uncategorized issues,2021-03-25,"SPL-198032, SPL-201347, SPL-201348","MC - Daily License Usage reports pool size incorrectly when filtered by pool
"
https://docs.splunk.com/Documentation/Splunk/8.0.9/ReleaseNotes/Fixedissues,8.0.9, Uncategorized issues,2021-03-09,"SPL-200570, SPL-198354","SmartStore: Ungraceful shutdown can cause re-upload, overwriting the existing remote bucket
"
https://docs.splunk.com/Documentation/Splunk/8.0.9/ReleaseNotes/Fixedissues,8.0.9, Uncategorized issues,2021-02-09,"SPL-199494, SPL-198714","tcp-ssl input stanza individual ssl certificates not working as documented
"
https://docs.splunk.com/Documentation/Splunk/8.0.9/ReleaseNotes/Fixedissues,8.0.9, Uncategorized issues,2021-01-31,"SPL-198752, SPL-199561, SPL-198941","Index time extraction length limitation
"
https://docs.splunk.com/Documentation/Splunk/8.0.10/ReleaseNotes/Fixedissues,8.0.10, Search issues,2021-06-01,"SPL-205362, SPL-206450","No events are returned when data with preceding wildcards(*) is ingested
"
https://docs.splunk.com/Documentation/Splunk/8.0.10/ReleaseNotes/Fixedissues,8.0.10, Search issues,2021-05-25,"SPL-205976, SPL-205542","SPL command ""iplocation"" info is out of date
"
https://docs.splunk.com/Documentation/Splunk/8.0.10/ReleaseNotes/Fixedissues,8.0.10," Charting, reporting, and visualization issues",2021-05-07,"SPL-204974, SPL-201506","strptime function in drilldown does not convert 3 digit millisecond values and shows NAN
"
https://docs.splunk.com/Documentation/Splunk/8.0.10/ReleaseNotes/Fixedissues,8.0.10, Indexer and indexer clustering issues,2021-05-06,"SPL-202519, SPL-203050, SPL-204235, SPL-204236, SPL-204237, SPL-204238","Configuring coldToFrozenScript in indexes.conf does not  restart all the indexers in a cluster
"
https://docs.splunk.com/Documentation/Splunk/8.0.10/ReleaseNotes/Fixedissues,8.0.10, Distributed search and search head clustering issues,2021-06-10,"SPL-206055, SPL-206700, SPL-206701","Unable to see the scheduled type in sourcetype search_telemetry on SHC.
"
https://docs.splunk.com/Documentation/Splunk/8.0.10/ReleaseNotes/Fixedissues,8.0.10, Admin and CLI issues,2021-04-15,"SPL-204154, SPL-203821","Splunk anonymize will crash in certain python2/3 environments
"
https://docs.splunk.com/Documentation/Splunk/8.0.10/ReleaseNotes/Fixedissues,8.0.10, Admin and CLI issues,2021-04-07,"SPL-199194, SPL-203310, SPL-203308, SPL-203309","ERROR JsonLineBreaker - JSON StreamId:0 had parsing error:Unexpected character while parsing backslash escape: ' '
"
https://docs.splunk.com/Documentation/Splunk/8.0.10/ReleaseNotes/Fixedissues,8.0.10, Uncategorized issues,2021-06-01,"SPL-206284, SPL-204489","Many events from internal logs are directed to malformedEventIndex
"
https://docs.splunk.com/Documentation/Splunk/8.0.10/ReleaseNotes/Fixedissues,8.0.10, Uncategorized issues,2021-05-23,"SPL-205885, SPL-194082","idle_s3_http_client thread crashes splunkd on indexers due to remotestore connectivity issues.
"
https://docs.splunk.com/Documentation/Splunk/8.1.0/ReleaseNotes/Fixedissues,8.1.0, Authentication and authorization issues,2020-08-14,"SPL-191580, SPL-193829","SH - Login Page - LDAP login systematically fails since adding an AD group with 1500+ users
"
https://docs.splunk.com/Documentation/Splunk/8.1.0/ReleaseNotes/Fixedissues,8.1.0," Saved search, alerting, scheduling, and job management issues",2020-08-14,SPL-192511,"All saved searches stop running if there is an admission rule with index predicate and a saved search hits parsing error
"
https://docs.splunk.com/Documentation/Splunk/8.1.0/ReleaseNotes/Fixedissues,8.1.0, Indexer and indexer clustering issues,2020-06-15,SPL-138846,"In multisite clustering, deletion of events in hot buckets is not pushed to other sites
"
https://docs.splunk.com/Documentation/Splunk/8.1.0/ReleaseNotes/Fixedissues,8.1.0, Universal forwarder issues,2020-06-30,"SPL-165635, SPL-191773, SPL-189789","splunk not reading file after log rotation
"
https://docs.splunk.com/Documentation/Splunk/8.1.0/ReleaseNotes/Fixedissues,8.1.0, Uncategorized issues,2020-11-12,SPL-196756,"iframe not working after upgrade to 8.0.6
"
https://docs.splunk.com/Documentation/Splunk/8.1.0/ReleaseNotes/Fixedissues,8.1.0, Uncategorized issues,2020-08-12,"SPL-190942, SPL-198571, SPL-198573","Enable Non-zero ""max_cache_size"" setting to account for local cached state on node restart
"
https://docs.splunk.com/Documentation/Splunk/8.1.1/ReleaseNotes/Fixedissues,8.1.1, Authentication and authorization issues,2020-11-18,"SPL-197656, SPL-196712","list_indexer_cluster cannot see the cluster info from the UI
"
https://docs.splunk.com/Documentation/Splunk/8.1.1/ReleaseNotes/Fixedissues,8.1.1, Authentication and authorization issues,2020-10-28,"SPL-194287, SPL-190298","SAML - unable to update idpCerts via idpCertChain text box in SHC with replicate certificates enabled
"
